"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"213620_s_at",1.53223027366397,9.44683306883178,14.0447800592383,3.71932943798768e-26,3.61911868413447e-24,48.9468005695502
"202468_s_at",1.42791390312808,9.33398318428037,14.0382880274382,3.84222840972593e-26,3.72245111538795e-24,48.9144769298582
"219093_at",1.53583845286454,7.50504789833645,13.9901598274731,4.89002200043027e-26,4.71707187167046e-24,48.6747070693151
"205982_x_at",3.99511995013758,12.2312683503832,13.9879242145361,4.94513488574088e-26,4.74967416633465e-24,48.6635634484763
"205883_at",2.25852915831633,8.24944734451402,13.9595864963854,5.70025644574612e-26,5.45145126096828e-24,48.5222652791662
"203006_at",1.1049084328202,9.27425958821495,13.9397183934233,6.2977706982475e-26,5.99714634483115e-24,48.4231475657171
"61297_at",0.807852437136877,8.04732000226168,13.9038311981712,7.54102959892335e-26,7.15050053416209e-24,48.2440080304671
"210096_at",3.70979639890535,8.73107169243925,13.8955288954549,7.86213144054026e-26,7.40635316493578e-24,48.2025457182388
"212680_x_at",-1.22755964527059,8.7512889712243,-13.8949752338258,7.88402701239489e-26,7.40635316493578e-24,48.1997804327614
"212354_at",-2.11829633553483,9.03014105160748,-13.8943061515357,7.91056883388554e-26,7.40635316493578e-24,48.1964386310026
"200795_at",1.53339874230225,11.6703533685327,13.88920833074,8.1157626219879e-26,7.56667525128688e-24,48.1709754811864
"217809_at",-1.12762736244441,10.0112128073551,-13.8807661941212,8.46739195478843e-26,7.85644965047914e-24,48.1288017620193
"212581_x_at",-0.934304518895145,13.4093541850467,-13.8800696132704,8.4970801317842e-26,7.85644965047914e-24,48.1253215728804
"214043_at",0.936386128191767,7.51555704023365,13.873882430424,8.7654072797344e-26,8.07105662869097e-24,48.0944075360534
"206651_s_at",2.13965367128431,8.26535773997196,13.8729902404917,8.80479571143279e-26,8.07396143365666e-24,48.0899494092146
"203888_at",1.2675171050278,8.64273778408411,13.8660182203151,9.11878135308621e-26,8.3276149545418e-24,48.0551084880785
"219777_at",1.91016324466081,8.11256415802804,13.8628814099149,9.26369184061502e-26,8.42542225650713e-24,48.0394314010483
"214387_x_at",4.04717917931809,12.0242332291215,13.8561756484467,9.58127943430928e-26,8.66968225474386e-24,48.0059140218187
"205498_at",1.45537951735891,6.06483087250467,13.8555788534064,9.61006828937635e-26,8.66968225474386e-24,48.0029308352475
"218775_s_at",1.41400747101619,7.5708230298972,13.8475043583591,1.00082213309527e-25,8.99246757732331e-24,47.9625653625973
"204712_at",3.68670950540254,7.94185761851402,13.8347235733507,1.06725799560668e-25,9.53592572489316e-24,47.89865857442
"211986_at",1.35162692453449,11.4079468147383,13.8342383752956,1.06986556173912e-25,9.53592572489316e-24,47.8962321389935
"221276_s_at",1.17187508693807,5.78294054574766,13.8181588703546,1.1599968067776e-25,1.02980911734762e-23,47.8158059586854
"213453_x_at",-1.02841124179099,12.5963650683178,-13.8130342233371,1.19029510398506e-25,1.05251372230552e-23,47.7901679246791
"203853_s_at",0.79621911654363,8.78585268486916,13.8120705937703,1.19608048391243e-25,1.05344906810359e-23,47.7853466884891
"218418_s_at",1.22060301492646,9.85321654996262,13.8083083513081,1.21893960674015e-25,1.06935556129885e-23,47.7665224928104
"202242_at",1.80470904366784,9.0231355307757,13.7821652979948,1.39037290358064e-25,1.21496782001912e-23,47.6356763648018
"215235_at",0.835769968739973,9.76320870743925,13.7731372856485,1.45503621964827e-25,1.26650672196962e-23,47.5904746375184
"49111_at",0.939141567054187,8.34091533508411,13.7676244603211,1.4959982335337e-25,1.29709449952651e-23,47.5628687048358
"208944_at",1.43080713048311,10.6608810043271,13.7594620006313,1.55878407177653e-25,1.34629401051924e-23,47.5219887335194
"205019_s_at",1.93067204936172,9.11276070303738,13.7507329936269,1.62885875687693e-25,1.39982423497568e-23,47.4782637107021
"202200_s_at",-1.02044975396235,8.33556198714953,-13.7501892296107,1.63332720501583e-25,1.39982423497568e-23,47.4755396475888
"45288_at",0.755878465631598,7.1404717768785,13.7476481720348,1.65437236366469e-25,1.41242832871802e-23,47.4628094541584
"219282_s_at",1.04338272944898,7.66470772764486,13.7365413745253,1.7496023838325e-25,1.48434591965425e-23,47.4071587915073
"205206_at",2.05500923845215,9.63444464906542,13.7362773538377,1.75193186226751e-25,1.48434591965425e-23,47.4058357599153
"208789_at",1.29563653708445,10.2822711182617,13.7212854125508,1.8894458756419e-25,1.59479251692911e-23,47.3306980166013
"219563_at",1.3018344570855,7.63356275474766,13.7069668337168,2.03089309162894e-25,1.7077128588969e-23,47.2589135227976
"212327_at",1.73932375036348,10.534076698028,13.706078345131,2.04001254200288e-25,1.70893231103196e-23,47.2544584978283
"211735_x_at",4.00203470332442,12.2994402916168,13.7037368060607,2.06424355387363e-25,1.72275427381896e-23,47.2427172559651
"204797_s_at",1.20703730920444,7.16919171250467,13.7015073637834,2.0875830640976e-25,1.73573184392861e-23,47.2315375819709
"200671_s_at",1.27923791707987,7.50376264693458,13.6955576772778,2.15117425103508e-25,1.78195597902657e-23,47.2017000251993
"209035_at",-1.8202872279722,8.11610665547664,-13.692424291853,2.18544255996835e-25,1.80363765051018e-23,47.1859847046466
"217398_x_at",-0.941897850995779,12.8896677366355,-13.6802006096391,2.32444899230265e-25,1.9112803282465e-23,47.1246679100591
"217232_x_at",2.71113022802182,11.4497442363364,13.6759834458888,2.37443812470506e-25,1.94520605635305e-23,47.1035101086801
"206049_at",0.886067632500001,9.07423037714953,13.6717735411485,2.42541786321915e-25,1.9796918038869e-23,47.082386916624
"221861_at",0.891508909418368,9.63316225785981,13.6506339882282,2.69851153279559e-25,2.1945595797549e-23,46.976291943162
"219478_at",1.28729729551408,8.95561972091589,13.6319284554544,2.96580822493828e-25,2.40316744277453e-23,46.8823749350922
"219689_at",1.57959168466221,8.02362532016822,13.6251215775062,3.06954127496368e-25,2.47820971847883e-23,46.8481900625647
"212328_at",1.86188565257037,9.93825086540187,13.602269492121,3.44518702989846e-25,2.77144774683131e-23,46.7333901713149
"205656_at",1.42142578103976,9.59571519892523,13.5913355191938,3.64091813091124e-25,2.91836614068688e-23,46.6784435570341
"209292_at",1.90987047176953,6.31547914271963,13.588556914401,3.69241312038671e-25,2.94903374772678e-23,46.6644782857871
"202760_s_at",2.01821540012703,9.36950908221495,13.5756444729617,3.94147766556608e-25,3.13671238649318e-23,46.5995701541003
"215059_at",1.65740847972027,6.97625915472897,13.5319679111498,4.91590075519186e-25,3.89825681594093e-23,46.3798934190509
"218029_at",0.632042453627727,8.88360108699065,13.5280933399676,5.01323829972416e-25,3.96134712882105e-23,46.3603965789007
"206453_s_at",0.914103072010205,9.66600298836449,13.501141909131,5.7460331996187e-25,4.52434126456196e-23,46.224735685006
"201497_x_at",1.57599440856017,11.1018994864299,13.4680534130219,6.79441932500723e-25,5.33098752884282e-23,46.0580852623306
"205752_s_at",0.585942259742083,9.19767813609346,13.4494349758438,7.466681866464e-25,5.83789726422516e-23,45.9642659123208
"218469_at",-2.54836273574384,7.25186027104673,-13.4344934703631,8.0541830639756e-25,6.2752224200898e-23,45.8889501984198
"212494_at",0.978046593914145,8.97892955758878,13.4320569077238,8.15429674339756e-25,6.33108691056194e-23,45.8766661308713
"205941_s_at",-1.95111668730507,8.44842824729906,-13.4023035390224,9.48244162002339e-25,7.30027563023848e-23,45.7266160412905
"202796_at",1.03018710682442,9.36577919257944,13.4020707705796,9.49364554394604e-25,7.30027563023848e-23,45.7254418194513
"212914_at",1.22995554700704,9.28119972854206,13.4016530196936,9.51378662680263e-25,7.30027563023848e-23,45.7233344234167
"202177_at",1.41889836742329,8.48410591652337,13.401242177735,9.53363644212807e-25,7.30027563023848e-23,45.7212618637481
"205609_at",1.52902452121112,7.76088561050467,13.3999663761045,9.59554213759604e-25,7.32251594013879e-23,45.7148257683534
"1598_g_at",1.01456739896798,11.0921086967009,13.3718149907339,1.10690926437468e-24,8.41817718022562e-23,45.5727689238366
"221667_s_at",1.43417538195215,8.95012553640187,13.3384093994958,1.31152786020248e-24,9.94039976492919e-23,45.4040989072734
"206637_at",1.49217652550845,6.74618522211215,13.3329392234327,1.34848068562154e-24,1.01858288534593e-22,45.3764688898682
"214414_x_at",2.75107282160626,11.2713276547196,13.3274477221472,1.38662888647406e-24,1.04181774988943e-22,45.348728265095
"204134_at",0.956024774476426,8.2552729743271,13.3271692993533,1.38859162463386e-24,1.04181774988943e-22,45.3473217196829
"212230_at",1.25771137239022,9.42746808925234,13.3254491008055,1.40078013382575e-24,1.04743569537044e-22,45.3386313991406
"217736_s_at",-0.871681819540113,10.5340174059533,-13.323802785102,1.41254570042841e-24,1.05197330227044e-22,45.3303140634779
"45749_at",0.518362720091486,10.7738662770093,13.323281687884,1.41629040381068e-24,1.05197330227044e-22,45.3276813790662
"205407_at",1.42663410847819,7.55978496511215,13.3181035770299,1.45404708525493e-24,1.07642960799786e-22,45.3015191414757
"207069_s_at",1.71738168654152,7.58733910960748,13.3160448198365,1.46933792977942e-24,1.08414758573758e-22,45.2911166231922
"209458_x_at",2.84799874507776,11.7434577399159,13.2742346413404,1.81729583204245e-24,1.33646214605286e-22,45.0797699050845
"210838_s_at",0.71899749868297,6.96559964383178,13.2668327127067,1.88701067104712e-24,1.38316640733365e-22,45.0423364696671
"221204_s_at",1.20597154141239,8.54105060608411,13.262821035984,1.92590978529711e-24,1.40705074576313e-22,45.0220462273851
"206898_at",0.820889272473963,5.43804174653271,13.2603492132502,1.95027744312846e-24,1.4201971328507e-22,45.0095434925313
"213364_s_at",1.13119599502463,7.72944312085981,13.2578264024281,1.97546687957256e-24,1.4338543478018e-22,44.9967822575874
"204069_at",1.08314940509219,8.17727880490654,13.2488636029035,2.06762776701449e-24,1.49587498481766e-22,44.9514404966729
"220351_at",0.953293168283604,5.33960741703738,13.2324479433896,2.2477605703261e-24,1.62093361775329e-22,44.8683758978834
"214894_x_at",0.980220956991203,10.3543222620374,13.2317432911767,2.25583608160946e-24,1.62150952924205e-22,44.8648097301864
"206159_at",1.14762064653026,7.8553247823271,13.2124406590578,2.48874268697461e-24,1.78317213163521e-22,44.7671030506083
"217546_at",2.55057012117664,8.40562162639252,13.2057616068618,2.5748324629525e-24,1.83894204397342e-22,44.7332866603426
"216905_s_at",-1.12355741756756,7.37261443643925,-13.1948160868092,2.72242594735767e-24,1.93814113051025e-22,44.6778598825092
"202910_s_at",1.17193993500458,8.91607412788785,13.1853745515315,2.85654381194841e-24,2.02714540642186e-22,44.6300400988564
"204364_s_at",1.04839800053096,7.11815739779439,13.1747505291209,3.01540548987472e-24,2.13308827082153e-22,44.5762212698987
"203766_s_at",1.255500040557,8.59244690251402,13.1624313070511,3.21075222650609e-24,2.26408835010238e-22,44.5138017941617
"209210_s_at",1.27472453395813,10.215113387,13.1590297625205,3.26689455580149e-24,2.2964104538462e-22,44.4965642413898
"221846_s_at",0.747063376945814,7.95815533071963,13.1396028751425,3.60694754322036e-24,2.5274720787918e-22,44.3980966410304
"208056_s_at",0.937863894839902,6.91379640235514,13.1359713471543,3.67434997922844e-24,2.56528996347999e-22,44.3796859141992
"217863_at",0.68902885843385,8.20381365039252,13.1354599885125,3.68394196613381e-24,2.56528996347999e-22,44.3770933857442
"204018_x_at",2.65151300332689,11.8396058667757,13.078202672756,4.93354862109218e-24,3.42474342441736e-22,44.0866533807756
"211699_x_at",2.75306777789726,11.3383201691963,13.0680569741695,5.19576671624834e-24,3.59556738317273e-22,44.0351576278262
"219761_at",0.703179446837088,8.00470618225234,13.0669658236019,5.22478794772217e-24,3.60445665136511e-22,44.0296187993616
"204220_at",1.23104546651548,8.91865621843925,13.057353020831,5.48759192620177e-24,3.77407441023315e-22,43.9808182292739
"202722_s_at",-1.34104386887016,9.10904399848598,-13.0495314571836,5.71118444384152e-24,3.91576378344986e-22,43.9411049131504
"211696_x_at",2.57698937164603,11.6217120746542,13.046162619933,5.81028392722516e-24,3.97148947086989e-22,43.9239982232085
"219529_at",2.0325929938677,7.64716409673832,13.0221399197216,6.56880250373611e-24,4.47622710063461e-22,43.8019830981648
"203083_at",-2.08649122222555,10.1417867150561,-13.0131128216097,6.87886253459706e-24,4.67322237373251e-22,43.7561195772405
"207358_x_at",1.15215387500458,9.66287724190654,13.003199728802,7.23630225609515e-24,4.90111012682578e-22,43.7057461910999
"221928_at",0.594109230922942,7.67873124714019,12.9849469427446,7.94392385305904e-24,5.3640744005368e-22,43.6129716144753
"219477_s_at",0.881350509376849,7.29157572682243,12.9780208542325,8.2302557488653e-24,5.54062806199291e-22,43.5777601589874
"217414_x_at",2.81292332822168,11.244742463514,12.9765752200557,8.29131401749076e-24,5.56492018830562e-22,43.5704101776643
"AFFX-HUMGAPDH/M33197_M_at",-1.08490266039761,12.4275899139252,-12.9679727021053,8.66416971781547e-24,5.79770852318565e-22,43.5266688827116
"212372_at",1.40682435713969,10.7594130472056,12.962412745678,8.91405814894343e-24,5.94706460278163e-22,43.4983946235477
"202615_at",0.845236797554539,10.8705406090654,12.9599873396207,9.02531981230609e-24,6.00331944410796e-22,43.4860597530328
"210619_s_at",1.33572790320901,8.32383425117757,12.957635877369,9.1345197025195e-24,6.05787209914411e-22,43.4741004394817
"201719_s_at",1.09227377022168,8.81335522097196,12.9554471661658,9.23735258115961e-24,6.10789102569673e-22,43.462968421509
"222304_x_at",0.765799844199508,8.84367071868224,12.9437943406304,9.80471948347828e-24,6.46386284764339e-22,43.403693766081
"218512_at",-0.833834234618931,8.89818014734579,-12.9402572769373,9.98375864483313e-24,6.56248064551081e-22,43.3856993381996
"212448_at",1.45649083792822,8.98933784566355,12.9388358573813,1.00566288243689e-23,6.59093706157093e-22,43.3784677090012
"206868_at",0.662662436940536,8.55955919459813,12.9356983175137,1.02193720058549e-23,6.67795502658253e-22,43.3625044963789
"202148_s_at",-0.868553910468686,8.32779769841122,-12.9341032424495,1.0303118613629e-23,6.7129939201022e-22,43.3543887213844
"214199_at",2.71662649738741,11.1129287443832,12.9204019080555,1.10514463442473e-23,7.17957372853829e-22,43.2846668129682
"218736_s_at",1.2949087473297,7.25514087358879,12.9164394680516,1.12778615956142e-23,7.3053659864846e-22,43.2645000860181
"222231_s_at",-0.799676148453906,9.91682025952336,-12.9102215850286,1.16425732041464e-23,7.51975242631867e-22,43.2328515657614
"211745_x_at",2.82446863865201,11.8120778154112,12.8929659490382,1.27179070802483e-23,8.19055270142121e-22,43.1450040323197
"215222_x_at",0.907841864728714,10.343942603215,12.8870781787763,1.31071808484731e-23,8.41692538462614e-22,43.1150237487244
"209116_x_at",3.01602102949789,11.3424904249907,12.882713863734,1.34034260346872e-23,8.5824293773257e-22,43.0927988852415
"203143_s_at",0.837623984480296,8.38701937527103,12.8797158876009,1.36108091380876e-23,8.69024813822367e-22,43.077531012601
"201923_at",-1.25996123792189,10.1688295048224,-12.8610697974039,1.49749165183031e-23,9.53388756506708e-22,42.9825540329469
"201291_s_at",-2.42207690664744,6.68344500573832,-12.8517377937945,1.57083125181816e-23,9.97231703255385e-22,42.9350085928014
"205637_s_at",0.673971078197398,8.17298254078505,12.8425596285499,1.64647659239796e-23,1.04228516785238e-21,42.8882395988537
"204811_s_at",2.09511399314919,9.26024778886916,12.8288295915626,1.76651664129617e-23,1.11510737444767e-21,42.8182621673614
"201061_s_at",1.06033127867734,11.042642036271,12.8274995274368,1.77860188111361e-23,1.11956456827273e-21,42.8114824114501
"211663_x_at",1.24278530430894,9.60717518227103,12.8262071480517,1.79042416550989e-23,1.12383159662132e-21,42.8048946009783
"207302_at",0.755922189938072,7.00748737138318,12.8166216947058,1.88060543359218e-23,1.17712165384086e-21,42.7560289722574
"202222_s_at",1.41744612470655,6.8742239472243,12.7923285452976,2.13010580773623e-23,1.32955595836937e-21,42.6321498607741
"204368_at",1.54627613633357,9.37362652085047,12.7828046490701,2.23675260802677e-23,1.39222230068884e-21,42.5835705199673
"202994_s_at",1.36240503807002,9.45934960049533,12.7338318584319,2.87587397866327e-23,1.78504456452795e-21,42.3336497020593
"37892_at",-3.06152204233463,7.31694310558879,-12.7231074616232,3.03867673286382e-23,1.88085648995568e-21,42.2788934191542
"217757_at",1.35807322788881,12.6667764499065,12.7062991190001,3.31264127245558e-23,2.04475306022514e-21,42.1930546018865
"204115_at",1.71349968793667,8.40377224163551,12.7052254025204,3.33096150805354e-23,2.05038163767837e-21,42.1875704211513
"218468_s_at",-2.44145754003765,6.39494994384112,-12.6952185751001,3.50666667096312e-23,2.15259100355568e-21,42.136454325768
"218546_at",1.30389699635257,8.60350031619626,12.6903739204901,3.59504265010994e-23,2.2007784442967e-21,42.1117042555845
